date_time,team_1,team_2,attendance,home_flag,stadium_name,capacity,x,y
2018-05-13 15:00:00,fc-watford,manchester-united,75049.0,A,Old Trafford,74879,-2.2913401,53.4630589
2018-08-11 15:00:00,fc-watford,brighton-amp-hove-albion,20051.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-08-11 15:00:00,fc-watford,brighton-amp-hove-albion,20051.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-08-19 13:30:00,fc-watford,fc-burnley,18822.0,A,Turf Moor,21994,-2.2301736,53.7890244
2018-08-19 13:30:00,fc-watford,fc-burnley,18822.0,A,Turf Moor,21994,-2.2301736,53.7890244
2018-08-26 13:30:00,fc-watford,crystal-palace,20014.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-08-26 13:30:00,fc-watford,crystal-palace,20014.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-09-02 16:00:00,fc-watford,tottenham-hotspur,20141.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-09-02 16:00:00,fc-watford,tottenham-hotspur,20141.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-09-15 17:30:00,fc-watford,manchester-united,20537.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-09-15 17:30:00,fc-watford,manchester-united,20537.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-09-22 12:30:00,fc-watford,fc-fulham,23418.0,A,Craven Cottage,22384,-0.2217799,51.4748946
2018-09-22 12:30:00,fc-watford,fc-fulham,23418.0,A,Craven Cottage,22384,-0.2217799,51.4748946
2018-09-26 20:00:00,fc-watford,tottenham-hotspur,23650.0,A,Stadium mk,30500,-0.7335,52.00964
2018-09-26 20:00:00,fc-watford,tottenham-hotspur,23650.0,A,Stadium mk,30500,-0.7335,52.00964
2018-09-29 15:00:00,fc-watford,fc-arsenal,60019.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2018-09-29 15:00:00,fc-watford,fc-arsenal,60019.0,A,Emirates Stadium,60704,-0.108438,51.5548885
2018-10-06 15:00:00,fc-watford,afc-bournemouth,20139.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-10-06 15:00:00,fc-watford,afc-bournemouth,20139.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-10-20 15:00:00,fc-watford,wolverhampton-wanderers,31144.0,A,Molineux Stadium,32050,-2.1304288,52.5902362
2018-10-20 15:00:00,fc-watford,wolverhampton-wanderers,31144.0,A,Molineux Stadium,32050,-2.1304288,52.5902362
2018-10-27 15:00:00,fc-watford,huddersfield-town,20457.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-10-27 15:00:00,fc-watford,huddersfield-town,20457.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-11-03 15:00:00,fc-watford,newcastle-united,49157.0,A,St James' Park,52338,-1.621656,54.975556
2018-11-03 15:00:00,fc-watford,newcastle-united,49157.0,A,St James' Park,52338,-1.621656,54.975556
2018-11-10 15:00:00,fc-watford,fc-southampton,28153.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2018-11-10 15:00:00,fc-watford,fc-southampton,28153.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2018-11-24 15:00:00,fc-watford,fc-liverpool,20540.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-11-24 15:00:00,fc-watford,fc-liverpool,20540.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-01 15:00:00,fc-watford,leicester-city,31353.0,A,King Power Stadium,32273,-1.14219,52.62037
2018-12-01 15:00:00,fc-watford,leicester-city,31353.0,A,King Power Stadium,32273,-1.14219,52.62037
2018-12-04 20:00:00,fc-watford,manchester-city,20389.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-04 20:00:00,fc-watford,manchester-city,20389.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-10 20:00:00,fc-watford,fc-everton,38400.0,A,Goodison Park,39571,-2.9663193,53.438787
2018-12-10 20:00:00,fc-watford,fc-everton,38400.0,A,Goodison Park,39571,-2.9663193,53.438787
2018-12-15 15:00:00,fc-watford,cardiff-city,20032.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-15 15:00:00,fc-watford,cardiff-city,20032.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-22 15:00:00,fc-watford,west-ham-united,56833.0,A,London Stadium,62500,-0.0166037,51.5387095
2018-12-22 15:00:00,fc-watford,west-ham-united,56833.0,A,London Stadium,62500,-0.0166037,51.5387095
2018-12-26 19:30:00,fc-watford,fc-chelsea,20415.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-26 19:30:00,fc-watford,fc-chelsea,20415.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-29 15:00:00,fc-watford,newcastle-united,20336.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2018-12-29 15:00:00,fc-watford,newcastle-united,20336.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-01-02 19:45:00,fc-watford,afc-bournemouth,10261.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2019-01-02 19:45:00,fc-watford,afc-bournemouth,10261.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2019-01-12 15:00:00,fc-watford,crystal-palace,25010.0,A,Selhurst Park,26047,-0.08543,51.3983
2019-01-12 15:00:00,fc-watford,crystal-palace,25010.0,A,Selhurst Park,26047,-0.08543,51.3983
2019-01-19 15:00:00,fc-watford,fc-burnley,19510.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-01-19 15:00:00,fc-watford,fc-burnley,19510.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-01-26 15:00:00,fc-watford,newcastle-united,34604.0,A,St James' Park,52338,-1.621656,54.975556
2019-01-26 15:00:00,fc-watford,newcastle-united,34604.0,A,St James' Park,52338,-1.621656,54.975556
2019-01-30 20:00:00,fc-watford,tottenham-hotspur,29164.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2019-01-30 20:00:00,fc-watford,tottenham-hotspur,29164.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2019-02-02 15:00:00,fc-watford,brighton-amp-hove-albion,30414.0,A,AMEX Stadium,31800,-0.0837163,50.8615651
2019-02-02 15:00:00,fc-watford,brighton-amp-hove-albion,30414.0,A,AMEX Stadium,31800,-0.0837163,50.8615651
2019-02-09 15:00:00,fc-watford,fc-everton,20333.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-02-09 15:00:00,fc-watford,fc-everton,20333.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-02-22 19:45:00,fc-watford,cardiff-city,30387.0,A,Cardiff City Stadium,33280,-3.2030122,51.4728226
2019-02-22 19:45:00,fc-watford,cardiff-city,30387.0,A,Cardiff City Stadium,33280,-3.2030122,51.4728226
2019-02-27 20:00:00,fc-watford,fc-liverpool,53316.0,A,Anfield,54074,-2.96083,53.4308294
2019-02-27 20:00:00,fc-watford,fc-liverpool,53316.0,A,Anfield,54074,-2.96083,53.4308294
2019-03-03 12:00:00,fc-watford,leicester-city,20062.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-03-03 12:00:00,fc-watford,leicester-city,20062.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-03-09 17:30:00,fc-watford,manchester-city,54104.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2019-03-09 17:30:00,fc-watford,manchester-city,54104.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2019-03-16 12:15:00,fc-watford,crystal-palace,18104.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-03-16 12:15:00,fc-watford,crystal-palace,18104.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-03-30 15:00:00,fc-watford,manchester-united,74543.0,A,Old Trafford,74879,-2.2913401,53.4630589
2019-03-30 15:00:00,fc-watford,manchester-united,74543.0,A,Old Trafford,74879,-2.2913401,53.4630589
2019-04-02 19:45:00,fc-watford,fc-fulham,17301.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-04-02 19:45:00,fc-watford,fc-fulham,17301.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-04-07 16:00:00,fc-watford,wolverhampton-wanderers,80092.0,H,Wembley Stadium,90000,-0.2795188,51.5560208
2019-04-07 16:00:00,fc-watford,wolverhampton-wanderers,80092.0,H,Wembley Stadium,90000,-0.2795188,51.5560208
2019-04-15 20:00:00,fc-watford,fc-arsenal,20480.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-04-15 20:00:00,fc-watford,fc-arsenal,20480.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-04-20 15:00:00,fc-watford,huddersfield-town,23957.0,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2019-04-20 15:00:00,fc-watford,huddersfield-town,23957.0,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2019-04-23 19:45:00,fc-watford,fc-southampton,19170.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-04-23 19:45:00,fc-watford,fc-southampton,19170.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-04-27 15:00:00,fc-watford,wolverhampton-wanderers,20323.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-04-27 15:00:00,fc-watford,wolverhampton-wanderers,20323.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-05-05 14:00:00,fc-watford,fc-chelsea,40650.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2019-05-05 14:00:00,fc-watford,fc-chelsea,40650.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2019-05-12 15:00:00,fc-watford,west-ham-united,20067.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-05-12 15:00:00,fc-watford,west-ham-united,20067.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-05-18 17:00:00,fc-watford,manchester-city,85854.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2019-05-18 17:00:00,fc-watford,manchester-city,85854.0,A,Wembley Stadium,90000,-0.2795188,51.5560208
2019-08-10 15:00:00,fc-watford,brighton-amp-hove-albion,20245.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-08-10 15:00:00,fc-watford,brighton-amp-hove-albion,20245.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-08-17 15:00:00,fc-watford,fc-everton,39066.0,A,Goodison Park,39571,-2.9663193,53.438787
2019-08-17 15:00:00,fc-watford,fc-everton,39066.0,A,Goodison Park,39571,-2.9663193,53.438787
2019-08-24 15:00:00,fc-watford,west-ham-united,20035.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-08-24 15:00:00,fc-watford,west-ham-united,20035.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-08-31 15:00:00,fc-watford,newcastle-united,44157.0,A,St James' Park,52338,-1.621656,54.975556
2019-08-31 15:00:00,fc-watford,newcastle-united,44157.0,A,St James' Park,52338,-1.621656,54.975556
2019-09-15 16:30:00,fc-watford,fc-arsenal,21360.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-09-15 16:30:00,fc-watford,fc-arsenal,21360.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-09-21 15:00:00,fc-watford,manchester-city,54273.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2019-09-21 15:00:00,fc-watford,manchester-city,54273.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2019-09-24 19:45:00,fc-watford,swansea-city,8903.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-09-24 19:45:00,fc-watford,swansea-city,8903.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-09-28 15:00:00,fc-watford,wolverhampton-wanderers,30711.0,A,Molineux Stadium,32050,-2.1304288,52.5902362
2019-09-28 15:00:00,fc-watford,wolverhampton-wanderers,30711.0,A,Molineux Stadium,32050,-2.1304288,52.5902362
2019-10-05 15:00:00,fc-watford,sheffield-united,20811.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-10-05 15:00:00,fc-watford,sheffield-united,20811.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-10-19 15:00:00,fc-watford,tottenham-hotspur,58754.0,A,Tottenham Hotspur Stadium,62062,-0.067045,51.604652
2019-10-19 15:00:00,fc-watford,tottenham-hotspur,58754.0,A,Tottenham Hotspur Stadium,62062,-0.067045,51.604652
2019-10-26 15:00:00,fc-watford,afc-bournemouth,20821.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-10-26 15:00:00,fc-watford,afc-bournemouth,20821.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-10-29 19:45:00,fc-watford,fc-everton,34979.0,A,Goodison Park,39571,-2.9663193,53.438787
2019-10-29 19:45:00,fc-watford,fc-everton,34979.0,A,Goodison Park,39571,-2.9663193,53.438787
2019-11-02 17:30:00,fc-watford,fc-chelsea,21011.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-11-02 17:30:00,fc-watford,fc-chelsea,21011.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-11-08 20:00:00,fc-watford,norwich-city,27074.0,A,Carrow Road,27244,1.3091533,52.6221139
2019-11-08 20:00:00,fc-watford,norwich-city,27074.0,A,Carrow Road,27244,1.3091533,52.6221139
2019-11-23 15:00:00,fc-watford,fc-burnley,19711.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-11-23 15:00:00,fc-watford,fc-burnley,19711.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-11-30 17:30:00,fc-watford,fc-southampton,26929.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2019-11-30 17:30:00,fc-watford,fc-southampton,26929.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2019-12-04 19:30:00,fc-watford,leicester-city,31763.0,A,King Power Stadium,32273,-1.14219,52.62037
2019-12-04 19:30:00,fc-watford,leicester-city,31763.0,A,King Power Stadium,32273,-1.14219,52.62037
2019-12-07 15:00:00,fc-watford,crystal-palace,20070.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-12-07 15:00:00,fc-watford,crystal-palace,20070.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-12-14 12:30:00,fc-watford,fc-liverpool,53311.0,A,Anfield,54074,-2.96083,53.4308294
2019-12-14 12:30:00,fc-watford,fc-liverpool,53311.0,A,Anfield,54074,-2.96083,53.4308294
2019-12-22 14:30:00,fc-watford,manchester-united,21488.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-12-22 14:30:00,fc-watford,manchester-united,21488.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-12-26 15:00:00,fc-watford,sheffield-united,30222.0,A,Bramall Lane,32702,-1.47083,53.37035
2019-12-26 15:00:00,fc-watford,sheffield-united,30222.0,A,Bramall Lane,32702,-1.47083,53.37035
2019-12-28 15:00:00,fc-watford,aston-villa,21348.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2019-12-28 15:00:00,fc-watford,aston-villa,21348.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-01-01 15:00:00,fc-watford,wolverhampton-wanderers,20584.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-01-01 15:00:00,fc-watford,wolverhampton-wanderers,20584.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-01-12 14:00:00,fc-watford,afc-bournemouth,10384.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2020-01-12 14:00:00,fc-watford,afc-bournemouth,10384.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2020-01-18 12:30:00,fc-watford,tottenham-hotspur,21366.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-01-18 12:30:00,fc-watford,tottenham-hotspur,21366.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-01-21 19:30:00,fc-watford,aston-villa,40867.0,A,Villa Park,42682,-1.8847828,52.5091117
2020-01-21 19:30:00,fc-watford,aston-villa,40867.0,A,Villa Park,42682,-1.8847828,52.5091117
2020-02-01 15:00:00,fc-watford,fc-everton,21229.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-02-01 15:00:00,fc-watford,fc-everton,21229.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-02-08 17:30:00,fc-watford,brighton-amp-hove-albion,30443.0,A,AMEX Stadium,31800,-0.0837163,50.8615651
2020-02-08 17:30:00,fc-watford,brighton-amp-hove-albion,30443.0,A,AMEX Stadium,31800,-0.0837163,50.8615651
2020-02-23 14:00:00,fc-watford,manchester-united,73347.0,A,Old Trafford,74879,-2.2913401,53.4630589
2020-02-23 14:00:00,fc-watford,manchester-united,73347.0,A,Old Trafford,74879,-2.2913401,53.4630589
2020-02-29 17:30:00,fc-watford,fc-liverpool,21634.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-02-29 17:30:00,fc-watford,fc-liverpool,21634.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-03-07 15:00:00,fc-watford,crystal-palace,25461.0,A,Selhurst Park,26047,-0.08543,51.3983
2020-03-07 15:00:00,fc-watford,crystal-palace,25461.0,A,Selhurst Park,26047,-0.08543,51.3983
2020-06-20 12:30:00,fc-watford,leicester-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-06-20 12:30:00,fc-watford,leicester-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-06-25 18:00:00,fc-watford,fc-burnley,,A,Turf Moor,21994,-2.2301736,53.7890244
2020-06-25 18:00:00,fc-watford,fc-burnley,,A,Turf Moor,21994,-2.2301736,53.7890244
2020-06-28 16:30:00,fc-watford,fc-southampton,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-06-28 16:30:00,fc-watford,fc-southampton,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-07-04 20:00:00,fc-watford,fc-chelsea,,A,Stamford Bridge,40853,-0.1909565,51.481663
2020-07-04 20:00:00,fc-watford,fc-chelsea,,A,Stamford Bridge,40853,-0.1909565,51.481663
2020-07-07 18:00:00,fc-watford,norwich-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-07-07 18:00:00,fc-watford,norwich-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-07-11 12:30:00,fc-watford,newcastle-united,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-07-11 12:30:00,fc-watford,newcastle-united,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-07-17 20:00:00,fc-watford,west-ham-united,,A,London Stadium,62500,-0.0166037,51.5387095
2020-07-17 20:00:00,fc-watford,west-ham-united,,A,London Stadium,62500,-0.0166037,51.5387095
2020-07-21 18:00:00,fc-watford,manchester-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-07-21 18:00:00,fc-watford,manchester-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-07-26 16:00:00,fc-watford,fc-arsenal,,A,Emirates Stadium,60704,-0.108438,51.5548885
2020-07-26 16:00:00,fc-watford,fc-arsenal,,A,Emirates Stadium,60704,-0.108438,51.5548885
2020-09-11 19:45:00,fc-watford,fc-middlesbrough,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-09-11 19:45:00,fc-watford,fc-middlesbrough,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-10-24 12:30:00,fc-watford,afc-bournemouth,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-10-24 12:30:00,fc-watford,afc-bournemouth,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-11-04 19:00:00,fc-watford,stoke-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-11-04 19:00:00,fc-watford,stoke-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-12-05 15:00:00,fc-watford,cardiff-city,1973.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-12-05 15:00:00,fc-watford,cardiff-city,1973.0,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-12-19 15:00:00,fc-watford,huddersfield-town,,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2020-12-19 15:00:00,fc-watford,huddersfield-town,,A,John Smith's Stadium,24500,-1.7682517,53.6542822
2020-12-26 19:45:00,fc-watford,norwich-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2020-12-26 19:45:00,fc-watford,norwich-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2021-01-02 15:00:00,fc-watford,swansea-city,,A,Swansea.com Stadium,21088,-3.9345855,51.6427499
2021-01-02 15:00:00,fc-watford,swansea-city,,A,Swansea.com Stadium,21088,-3.9345855,51.6427499
2021-01-09 20:00:00,fc-watford,manchester-united,,A,Old Trafford,74879,-2.2913401,53.4630589
2021-01-09 20:00:00,fc-watford,manchester-united,,A,Old Trafford,74879,-2.2913401,53.4630589
2021-01-16 15:00:00,fc-watford,huddersfield-town,,H,Vicarage Road,21577,-0.4016876,51.6499828
2021-01-16 15:00:00,fc-watford,huddersfield-town,,H,Vicarage Road,21577,-0.4016876,51.6499828
2021-01-22 19:45:00,fc-watford,stoke-city,,A,bet365 Stadium,30089,-2.17541,52.98842
2021-01-22 19:45:00,fc-watford,stoke-city,,A,bet365 Stadium,30089,-2.17541,52.98842
2021-02-27 12:30:00,fc-watford,afc-bournemouth,,A,Vitality Stadium,11329,-1.8382791,50.7352306
2021-02-27 12:30:00,fc-watford,afc-bournemouth,,A,Vitality Stadium,11329,-1.8382791,50.7352306
2021-03-13 15:00:00,fc-watford,cardiff-city,,A,Cardiff City Stadium,33280,-3.2030122,51.4728226
2021-03-13 15:00:00,fc-watford,cardiff-city,,A,Cardiff City Stadium,33280,-3.2030122,51.4728226
2021-04-05 12:30:00,fc-watford,fc-middlesbrough,,A,Riverside Stadium,33746,-1.21686,54.57824
2021-04-05 12:30:00,fc-watford,fc-middlesbrough,,A,Riverside Stadium,33746,-1.21686,54.57824
2021-04-20 18:00:00,fc-watford,norwich-city,,A,Carrow Road,27244,1.3091533,52.6221139
2021-04-20 18:00:00,fc-watford,norwich-city,,A,Carrow Road,27244,1.3091533,52.6221139
2021-05-08 12:30:00,fc-watford,swansea-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2021-05-08 12:30:00,fc-watford,swansea-city,,H,Vicarage Road,21577,-0.4016876,51.6499828
2015-08-08 15:00:00,crystal-palace,norwich-city,27036.0,A,Carrow Road,27244,1.3091533,52.6221139
2015-08-08 15:00:00,crystal-palace,norwich-city,27036.0,A,Carrow Road,27244,1.3091533,52.6221139
2015-08-16 13:30:00,crystal-palace,fc-arsenal,24732.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-08-16 13:30:00,crystal-palace,fc-arsenal,24732.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-08-22 15:00:00,crystal-palace,aston-villa,25295.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-08-22 15:00:00,crystal-palace,aston-villa,25295.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-08-29 15:00:00,crystal-palace,fc-chelsea,41581.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2015-08-29 15:00:00,crystal-palace,fc-chelsea,41581.0,A,Stamford Bridge,40853,-0.1909565,51.481663
2015-09-12 15:00:00,crystal-palace,manchester-city,25167.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-09-12 15:00:00,crystal-palace,manchester-city,25167.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-09-20 13:30:00,crystal-palace,tottenham-hotspur,35723.0,A,White Hart Lane,62062,-0.067045,51.604652
2015-09-20 13:30:00,crystal-palace,tottenham-hotspur,35723.0,A,White Hart Lane,62062,-0.067045,51.604652
2015-09-27 16:00:00,crystal-palace,fc-watford,20168.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2015-09-27 16:00:00,crystal-palace,fc-watford,20168.0,A,Vicarage Road,21577,-0.4016876,51.6499828
2015-10-03 12:45:00,crystal-palace,west-bromwich-albion,24033.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-10-03 12:45:00,crystal-palace,west-bromwich-albion,24033.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-10-17 15:00:00,crystal-palace,west-ham-united,24812.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-10-17 15:00:00,crystal-palace,west-ham-united,24812.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-10-24 15:00:00,crystal-palace,leicester-city,31752.0,A,King Power Stadium,32273,-1.14219,52.62037
2015-10-24 15:00:00,crystal-palace,leicester-city,31752.0,A,King Power Stadium,32273,-1.14219,52.62037
2015-10-28 19:45:00,crystal-palace,manchester-city,40585.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2015-10-28 19:45:00,crystal-palace,manchester-city,40585.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2015-10-31 15:00:00,crystal-palace,manchester-united,24854.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-10-31 15:00:00,crystal-palace,manchester-united,24854.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-11-08 16:00:00,crystal-palace,fc-liverpool,44115.0,A,Anfield,54074,-2.96083,53.4308294
2015-11-08 16:00:00,crystal-palace,fc-liverpool,44115.0,A,Anfield,54074,-2.96083,53.4308294
2015-11-23 20:00:00,crystal-palace,afc-sunderland,24361.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-11-23 20:00:00,crystal-palace,afc-sunderland,24361.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-11-28 15:00:00,crystal-palace,newcastle-united,24833.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-11-28 15:00:00,crystal-palace,newcastle-united,24833.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-12-07 20:00:00,crystal-palace,fc-everton,35736.0,A,Goodison Park,39571,-2.9663193,53.438787
2015-12-07 20:00:00,crystal-palace,fc-everton,35736.0,A,Goodison Park,39571,-2.9663193,53.438787
2015-12-12 15:00:00,crystal-palace,fc-southampton,24914.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-12-12 15:00:00,crystal-palace,fc-southampton,24914.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-12-19 15:00:00,crystal-palace,stoke-city,27500.0,A,bet365 Stadium,30089,-2.17541,52.98842
2015-12-19 15:00:00,crystal-palace,stoke-city,27500.0,A,bet365 Stadium,30089,-2.17541,52.98842
2015-12-26 15:00:00,crystal-palace,afc-bournemouth,11218.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2015-12-26 15:00:00,crystal-palace,afc-bournemouth,11218.0,A,Vitality Stadium,11329,-1.8382791,50.7352306
2015-12-28 15:00:00,crystal-palace,swansea-city,23714.0,H,Selhurst Park,26047,-0.08543,51.3983
2015-12-28 15:00:00,crystal-palace,swansea-city,23714.0,H,Selhurst Park,26047,-0.08543,51.3983
2016-01-03 13:30:00,crystal-palace,fc-chelsea,24854.0,H,Selhurst Park,26047,-0.08543,51.3983
2016-01-03 13:30:00,crystal-palace,fc-chelsea,24854.0,H,Selhurst Park,26047,-0.08543,51.3983
2016-01-09 15:00:00,crystal-palace,fc-southampton,30763.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2016-01-09 15:00:00,crystal-palace,fc-southampton,30763.0,A,St Mary's Stadium,32384,-1.390954,50.9058218
2016-01-12 19:45:00,crystal-palace,aston-villa,28245.0,A,Villa Park,42682,-1.8847828,52.5091117
2016-01-12 19:45:00,crystal-palace,aston-villa,28245.0,A,Villa Park,42682,-1.8847828,52.5091117
2016-01-16 15:00:00,crystal-palace,manchester-city,53983.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2016-01-16 15:00:00,crystal-palace,manchester-city,53983.0,A,Etihad Stadium,55017,-2.2003953,53.4831381
2016-01-23 15:00:00,crystal-palace,tottenham-hotspur,28467.0,H,Selhurst Park,26047,-0.08543,51.3983
